ts,match_seconds,period_name,incident_name,category,home_value,away_value,player_name,confidence_grade
2026-05-28 00:31:38.438916+00:00,0,,Player Successes Tackles Percentage ,player_stat,,,Cleiton Schwengber,1.0
2026-05-28 00:31:38.442244+00:00,0,,Player Red Card,card_red,,,Cleiton Schwengber,1.0
2026-05-28 00:31:38.445036900+00:00,0,,Player Goals,goal_stat,,,Cleiton Schwengber,1.0
2026-05-28 00:31:38.451158700+00:00,0,,Goalkeeper Saves,save,,,Cleiton Schwengber,1.0
2026-05-28 00:31:38.454262800+00:00,0,,HasPlayed,other,,,Ryan Augusto,0.5
2026-05-28 00:31:38.459716800+00:00,0,,HasPlayed,other,,,Fabinho de Freitas,0.5
2026-05-28 00:31:38.462809400+00:00,0,,HasPlayed,other,,,Matheus Fernandes,0.5
2026-05-28 00:31:38.470841100+00:00,0,,HasPlayed,other,,,Fabrício,0.5
2026-05-28 00:31:38.473244100+00:00,0,,HasPlayed,other,,,Bruno Praxedes,0.5
2026-05-28 00:31:38.475918400+00:00,0,,HasPlayed,other,,,Eduardo Santos,0.5
2026-05-28 00:31:38.481441400+00:00,0,,HasPlayed,other,,,Guzman Rodriguez,0.5
2026-05-28 00:31:38.605708300+00:00,0,,HasPlayed,other,,,"Gomes De Alvarenga, Davi",0.5
2026-05-28 00:31:38.608051+00:00,0,,Possession,other,30.0,70.0,,1.0
2026-05-28 00:31:38.610523500+00:00,78,1st Half,Timer,timer,,,,1.0
2026-05-28 00:31:38.908117600+00:00,0,1st Half,DangerousAttacks,danger,0.0,1.0,,0.9387247618774047
2026-05-28 00:31:40.336397700+00:00,76,1st Half,Timer,timer,,,,1.0
2026-05-28 00:31:44.621739100+00:00,77,1st Half,Timer,timer,,,,1.0
2026-05-28 00:31:45.737905700+00:00,78,1st Half,Timer,timer,,,,1.0
2026-05-28 00:31:45.741088100+00:00,97,1st Half,ThrowIns,throwin,1.0,3.0,,0.014242336578980852
2026-05-28 00:31:47.554628500+00:00,79,1st Half,Timer,timer,,,,1.0
2026-05-28 00:31:48.400713+00:00,0,1st Half,Attacks,attack,0.0,4.0,,0.6745769648762124
2026-05-28 00:31:54.721780900+00:00,0,1st Half,Attacks,attack,0.0,5.0,,0.6745769648762124
2026-05-28 00:31:55.080007100+00:00,86,1st Half,Timer,timer,,,,1.0
2026-05-28 00:31:56.756211100+00:00,0,,Player Passes,player_stat,,,Juan Camilo Perez,1.0
2026-05-28 00:31:56.759194200+00:00,0,,Player Passes,player_stat,,,Lucas Bruera,1.0
2026-05-28 00:31:56.762042200+00:00,0,,Player Completed Passes (Raw),player_stat,,,Lucas Bruera,1.0
2026-05-28 00:31:56.764779100+00:00,0,,Player Passes,player_stat,,,Luis Juninho Capixaba,1.0
2026-05-28 00:31:56.767623600+00:00,0,,Player Passes,player_stat,,,Edson Castillo,1.0
2026-05-28 00:31:57.291686400+00:00,87,1st Half,Timer,timer,,,,1.0
2026-05-28 00:31:57.294770800+00:00,109,1st Half,Attacks,attack,0.0,4.0,,1.0
2026-05-28 00:32:00.778683700+00:00,94,1st Half,Timer,timer,,,,1.0
2026-05-28 00:32:00.781576400+00:00,0,,Player Passes,player_stat,,,Juan Camilo Perez,1.0
2026-05-28 00:32:00.784132700+00:00,0,,Player Passes,player_stat,,,Lucas Bruera,1.0
2026-05-28 00:32:00.786912200+00:00,0,,Player Completed Passes (Raw),player_stat,,,Lucas Bruera,1.0
2026-05-28 00:32:00.789773500+00:00,0,,Player Passes,player_stat,,,Luis Juninho Capixaba,1.0
2026-05-28 00:32:00.792473600+00:00,0,,Player Passes,player_stat,,,Edson Castillo,1.0
2026-05-28 00:32:01.403120300+00:00,95,1st Half,Timer,timer,,,,1.0
2026-05-28 00:32:02.700370800+00:00,96,1st Half,Timer,timer,,,,1.0
2026-05-28 00:32:02.703689500+00:00,114,1st Half,Attacks,attack,0.0,5.0,,1.0
2026-05-28 00:32:03.318791100+00:00,97,1st Half,Timer,timer,,,,1.0
2026-05-28 00:32:04.155115500+00:00,104,1st Half,Timer,timer,,,,1.0
2026-05-28 00:32:08.681106800+00:00,0,1st Half,Attacks,attack,0.0,6.0,,0.6745769648762124
2026-05-28 00:32:09.126826600+00:00,0,1st Half,ThrowIns,throwin,1.0,3.0,,0.3390326668593608
2026-05-28 00:32:09.481851800+00:00,97,1st Half,ThrowIns,throwin,1.0,3.0,,1.0
2026-05-28 00:32:09.484231700+00:00,0,,Possession,other,20.0,80.0,,1.0
2026-05-28 00:32:09.684250500+00:00,105,1st Half,Timer,timer,,,,1.0
2026-05-28 00:32:10.314191500+00:00,106,1st Half,Timer,timer,,,,1.0
2026-05-28 00:32:10.830226700+00:00,0,1st Half,ThrowIns,throwin,1.0,3.0,,0.3333333333333333
2026-05-28 00:32:11.609485400+00:00,0,,Player Passes,player_stat,,,Juan Camilo Perez,1.0
2026-05-28 00:32:11.612244100+00:00,0,,Player Passes,player_stat,,,Lucas Bruera,1.0
2026-05-28 00:32:11.615032400+00:00,0,,Player Completed Passes (Raw),player_stat,,,Lucas Bruera,1.0
2026-05-28 00:32:11.617765400+00:00,0,,Player Passes,player_stat,,,Luis Juninho Capixaba,1.0
2026-05-28 00:32:11.620606500+00:00,0,,Player Passes,player_stat,,,Edson Castillo,1.0
2026-05-28 00:32:12.303073300+00:00,0,1st Half,Attacks,attack,0.0,7.0,,0.6745769648762124
2026-05-28 00:32:12.904927300+00:00,107,1st Half,Timer,timer,,,,1.0
2026-05-28 00:32:12.907482400+00:00,114,1st Half,Timer,timer,,,,1.0
2026-05-28 00:32:12.909747700+00:00,97,1st Half,ThrowIns,throwin,1.0,3.0,,1.0
2026-05-28 00:32:13.822509500+00:00,125,1st Half,Attacks,attack,0.0,6.0,,1.0
2026-05-28 00:32:14.538839900+00:00,0,,Player Passes,player_stat,,,Juan Camilo Perez,1.0
2026-05-28 00:32:14.541520300+00:00,0,,Player Passes,player_stat,,,Lucas Bruera,1.0
2026-05-28 00:32:14.544091700+00:00,0,,Player Completed Passes (Raw),player_stat,,,Lucas Bruera,1.0
2026-05-28 00:32:14.546761600+00:00,0,,Player Passes,player_stat,,,Luis Juninho Capixaba,1.0
2026-05-28 00:32:14.549575300+00:00,0,,Player Passes,player_stat,,,Edson Castillo,1.0
2026-05-28 00:32:14.739527700+00:00,108,1st Half,Timer,timer,,,,1.0
2026-05-28 00:32:14.888807200+00:00,109,1st Half,Timer,timer,,,,1.0
2026-05-28 00:32:15.037013500+00:00,115,1st Half,Timer,timer,,,,1.0
2026-05-28 00:32:17.513907900+00:00,116,1st Half,Timer,timer,,,,1.0
2026-05-28 00:32:19.040635400+00:00,130,1st Half,DangerousAttacks,danger,0.0,1.0,,1.0
2026-05-28 00:32:23.503484400+00:00,0,,Player Passes,player_stat,,,Juan Camilo Perez,1.0
2026-05-28 00:32:23.505957200+00:00,0,,Player Passes,player_stat,,,Lucas Bruera,1.0
2026-05-28 00:32:23.508758700+00:00,0,,Player Completed Passes (Raw),player_stat,,,Lucas Bruera,1.0
2026-05-28 00:32:23.511367700+00:00,0,,Player Passes,player_stat,,,Luis Juninho Capixaba,1.0
2026-05-28 00:32:23.514121100+00:00,0,,Player Passes,player_stat,,,Edson Castillo,1.0
2026-05-28 00:32:23.519088800+00:00,135,1st Half,ThrowIns,throwin,1.0,4.0,,0.014242336578980852
2026-05-28 00:32:26.836881900+00:00,0,,Player Passes,player_stat,,,Juan Camilo Perez,1.0
2026-05-28 00:32:26.839418200+00:00,0,,Player Passes,player_stat,,,Lucas Bruera,1.0
2026-05-28 00:32:26.842152900+00:00,0,,Player Completed Passes (Raw),player_stat,,,Lucas Bruera,1.0
2026-05-28 00:32:26.844777200+00:00,0,,Player Passes,player_stat,,,Luis Juninho Capixaba,1.0
2026-05-28 00:32:26.847711300+00:00,0,,Player Passes,player_stat,,,Edson Castillo,1.0
2026-05-28 00:32:28.555718900+00:00,0,1st Half,DangerousAttacks,danger,0.0,2.0,,0.6746014767669289
2026-05-28 00:32:30.310331900+00:00,142,1st Half,Attacks,attack,0.0,7.0,,1.0
2026-05-28 00:32:34.669671900+00:00,132,1st Half,Timer,timer,,,,1.0
2026-05-28 00:32:35.367298400+00:00,134,1st Half,Timer,timer,,,,1.0
2026-05-28 00:32:37.123530800+00:00,0,1st Half,ThrowIns,throwin,1.0,4.0,,0.3390326668593608
2026-05-28 00:32:38.912257600+00:00,0,1st Half,DangerousAttacks,danger,0.0,3.0,,0.6746014767669289
2026-05-28 00:32:39.388289+00:00,135,1st Half,Timer,timer,,,,1.0
2026-05-28 00:32:39.661394600+00:00,136,1st Half,Timer,timer,,,,1.0
2026-05-28 00:32:40.719080100+00:00,0,1st Half,Attacks,attack,0.0,8.0,,0.6745769648762124
2026-05-28 00:32:41.553486100+00:00,135,1st Half,ThrowIns,throwin,1.0,4.0,,1.0
